ID1,ID2,lat,long,el
SDSU06117,1938,32.93455,-116.6042,
SDSU06129,1944,33.36337,-116.83613,
SDSU06135,1967,32.8941,-116.438,
SDSU06137,1952,34.291484,-117.840418,1036
SDSU12385,1996,33.25528,-116.79667,780
SDSU12547,1996,32.975,-116.55417,1433
SDSU13969,2002,32.89361,-116.5725,1241
SDSU15375,1998,33.31028,-117.29139,121
SDSU15873,2004,32.87806,-116.80056,305
SDSU18390,2008,33.79722,-117.46225,418
SDSU18403,2008,33.79494,-117.45103,405
SDSU19900,2002,32.95028,-116.60639,1868
SDSU19911,2012,32.96251,-116.58741,1490
SD00010602,1895,32.8332,-117.25881,
SD00010542,1925,33.36337,-116.83613,1585
SD00010505,1925,33.8748,-116.842,1219
SD00010576,1878,33.37642,-117.25115,
SD00010562,1884,32.73409,-117.12945,
SD00010503,1882,33.4956,-117.1493,
SD00010484,1882,33.4956,-117.1493,
SD00010574,1935,33.09021,-116.79119,
SD00010616,1935,32.8442,-117.2525,
SD00010615,1935,33.0857,-117.2639,
SD00010561,1935,33.25052,-117.12968,
SD00010547,1935,32.6589,-116.1008,
SD00010556,1935,32.59816,-116.64312,
SD00010465,1935,33.08232,-116.51855,
SD00010604,1935,32.95935,-116.57969,
SD00010571,1935,33.13604,-116.79118,
SD00010462,1935,33.38516,-116.67809,
SD00010613,1935,33.34371,-116.9104,
SD00010463,1936,33.21113,-116.52236,
SD00010607,1936,32.81302,-116.83831,
SD00010554,1936,32.54362,-117.08315,
SD00010569,1936,32.99283,-116.59522,
SD00010570,1936,33.04838,-116.63085,
SD00010568,1936,32.92561,-116.45807,
SD00010578,1937,32.71175,-116.75089,
SD00010543,1937,33.36337,-116.83613,
SD00010572,1937,32.92704,-116.83838,
SD00010610,1938,32.72802,-117.23979,
SD00010557,1938,32.77089,-116.7978,
SD00010575,1938,33.27763,-116.85549,
SD00010552,1938,32.88727,-116.44724,
SD00010573,1938,33.07822,-116.61748,
SD00010612,1938,32.66367,-116.27363,
SD00010606,1938,32.94033,-116.51363,
SD00010608,1938,33.32563,-116.89086,
SD00010560,1939,33.28781,-117.08392,
SD00010609,1940,33.39493,-117.0338,
SD00010559,1940,33.43751,-117.32043,
SD00010614,1940,33.28809,-116.59418,
SD00010464,1941,33.22157,-116.60615,
SD00010467,1941,33.21145,-116.5124,
SD00010611,1941,32.5987,-116.50384,
SD00010540,1945,33.33502,-116.86051,
SD00010538,1941,32.65127,-116.38252,
SD00010494,1935,35.17997,-118.83301,
SD00010499,1932,37.72644,-119.61164,
SD00010500,1933,37.4634,-122.2613,
SD00010553,1935,32.99264,-116.56513,
SD00010601,1935,33.06883,-116.54613,
SD00010565,1960,32.91667,-116.56667,1250
SD00010461,1920,33.24254,-116.6653,
SD00010671,1918,34.2172,-118.1463,610
SD00010563,1963,32.8941,-116.43781,1800
SD00010472,1969,33.33027,-116.89894,1630
SD00010551,1969,32.98333,-116.6,1400
SD00010605,1967,32.98333,-116.60833,1524
SD00010673,1963,34.25,-117.3259,1524
SD00010566,1970,32.78736,-116.58513,970
SD00010490,1941,33.3842,-118.3842,300
SD00010564,1971,32.9,-116.65,960
SD00010558,1971,32.9,-116.65,960
SD00010469,1971,33,-116.83333,390
SD00010459,1971,32.91667,-116.46667,1590
SD00010672,1954,33.7503,-116.7152,1676
SD00010468,1935,32.71452,-116.83958,
SD00010549,1982,32.76409,-116.57253,1200
SD00010530,1979,32.77323,-116.43462,1340
SD00008034,1983,32.63057,-116.0937,1158
SD00010470,1985,33.35759,-116.67206,1160
SD00010617,1972,33.39303,-116.91633,1050
SD00010471,1991,33.33144,-116.71249,930
SD00010567,1971,33.45129,-117.39809,800
SD00010618,1992,33.49225,-117.38606,640
SD00010546,1995,33.45,-116.95,610
SD00010539,2002,32.87278,-116.7475,818
SD00010531,2003,32.995,-116.53667,1441
SD00008033,2001,32.63482,-116.09537,1046
SD00010473,2004,33.3167,-116.7353,1376
SD00010537,2004,32.873,-116.6255,1100
SD00010593,2004,32.8447,-116.4489,1562
SD00010535,2004,32.90417,-116.4725,1661
SD00010457,2004,32.87806,-116.80056,305
SD00010533,2004,33.1022,-116.6607,940
SD00010534,2003,32.63889,-116.34556,1123
SD00010536,2004,33.07056,-116.60194,1290
SD00010532,2003,32.93194,-116.49333,1600
SD00010545,2003,32.66361,-116.22167,870
SD00010655,2002,33.33556,-116.92194,1585
SD00010550,2004,32.94222,-116.57278,1387
SD00010548,2004,32.79583,-116.55,1236
SD00010660,2004,32.97222,-116.57167,451
SD00010659,2005,33.0971,-116.6592,1060
SD00010658,2004,32.88917,-116.57667,329
SD00010657,2003,32.86417,-116.59389,329
SD00010656,2005,32.67861,-116.86,270
SD00010511,2005,32.76889,-116.81278,265
SD00010654,2005,32.814,-116.672,894
SD00010600,2005,32.71417,-116.58694,980
SD00010599,2005,32.91444,-116.45778,1660
SD00010596,2006,32.97389,-116.87111,338
SD00010597,2006,32.79139,-116.75167,415
SD00010598,2006,32.96528,-116.87167,337
SD00010448,1997,33.1403,-116.5297,831
SD00010458,2006,33.2299,-116.6437,980
SD00010595,2005,33.0571,-117.0807,105
SD00010653,2007,32.75472,-116.66222,635
SD00010652,2006,32.918,-116.8808,460
SD00010649,2006,33.318600000000004,-116.8453,1693
SD00010650,2005,32.964,-117.0705,211
SD00010651,2005,32.8627,-116.5106,1162
SD00010510,2000,33.68333,-116.71667,1616
SD00010447,2005,33.3205,-116.7428,1250
SD00010647,2006,32.8242,-116.6039,1098
SD00010645,2002,33.1061,-116.9814,340
SD00010648,2005,33.1233,-116.5725,1210
COLL*SD185718,2002,33.22,-116.6,1135
SD00010509,1995,34.37667,-117.05833,1738
SD00010646,2008,32.69457,-116.56417,995
SD00010644,2007,33.0274,-116.6713,1040
SD00010643,2007,32.9913,-116.6662,884
SD00010642,2007,33.08972,-116.89472,239
SD00010641,2007,33.10972,-117.00722,478
SD00010640,2007,33.016,-116.612,1372
SD00010639,2007,32.67444,-116.74806,656
SD00010446,2005,33.19458,-116.50812,1223
SD00010627,2002,32.95028,-116.60639,1868
SD00010638,2007,32.67636,-116.51032,963
SD00010626,2007,33.01095,-117.01225,289
SD00010456,2007,33.34201,-116.64702,1168
SD00010637,2009,33.3472,-116.89388,1600
SD00010508,2008,34.31417,-117.43861,1107
SD00010636,2008,33.0093,-117.249,2
COLL*SD199224,2007,32.99873,-116.5696,1409
SD00010455,2007,33.06759,-116.54417,845
SD00010634,2008,32.5375,-117.10194,27
SD00010635,2008,32.69463,-116.50762,942
SD00010633,2008,32.99836,-117.04968,336
SD00010454,2009,33.36972,-116.78611,961
SD00010632,2008,33.41306,-117.21389,139
SD00010630,2008,32.987,-116.7093,750
SD00010631,2008,33.0344,-116.6609,1240
SD00010628,2010,33.39034,-116.91667,1060
SD00010629,2010,32.95557,-116.79091,670
SD00010453,2010,33.28965,-116.58698,1435
SD00010590,2007,32.90152,-116.47683,1577
SD00010623,2008,33.02106,-117.0006,339
SD00010588,2008,33.35487,-116.60481,1473
SD00010589,2008,32.9416,-117.0873,123
SD00010587,1997,33.35028,-117.03278,162
SD00010482,1997,34.70639,-118.48083,1195
SD00010622,2009,33.22695,-116.82572,849
SD00010621,2009,33.1071,-116.5978,1350
SD00010620,2009,32.8536,-116.4803,1554
SD00010452,2008,33.3736,-116.784,915
SD00010450,2008,32.96111,-117.25556,33
SD00010451,2009,33.2878,-116.6319,969
SD00010625,2010,32.7324,-116.4779,975
SD00010624,2009,33.19901,-116.75103,1079
SD00010586,2012,32.5365,-117.10306,85
SD00010449,2010,33.08049,-116.52357,770
SD00010443,2010,33.2163,-116.58797,1053
SD00010662,2006,34.16111,-116.51083,1220
SD00010444,2010,33.34685,-116.79642,1629
SD00010585,2010,33.36112,-116.67281,1168
SD00010584,2010,33.36474,-116.67411,1182
SD00010583,2009,33.3447,-116.868,1528
SD00010441,2010,33.3711,-116.68994000000001,1326
SD00010440,2010,33.39556,-116.70111,1225
SD00010439,2010,33.38696,-116.68639,1269
SD00010438,2010,33.37634,-116.71033,1216
SD00010437,2010,33.36631,-116.67929,1206
SD00010582,2012,32.66724,-116.4419,970
SD00010445,2011,33.37167,-116.72833,1048
SD00010591,2009,32.8237,-117.0219,162
SD00010592,2008,32.53722,-117.105,70
SD00010544,2013,33.06329,-117.1004,130
SD00010529,2014,33.44083,-117.40063,725
SD00010481,2009,38.65556,-120.67528,607
SD00010480,2012,38.54139,-120.84472,270
SD00010478,2008,35.30722,-119.98611,591
SD00010477,2013,33.73696,-117.42017,377
SD00010579,2015,33.36227,-117.31402,105
SD00010475,2013,33.59833,-117.14194,390
SD00010476,2014,34.46542,-117.82326,1126
