replicate,predictor,param_est,param_se,ci_.025,ci_.975,est_pval,adj.R2,param_vifs,sim_dist
54,long,5.8831332453137986,3.080067946013774,-0.16365986418863,11.929926354816228,0.05651417164743437,0.282082804100931,10.838795155490612,2km
55,MAT_100Y,-6.274071057104547,1.484560666654781,-9.188562349864592,-3.359579764344502,2.676114446963211e-5,0.27330792886633193,2.498018512078241,2km
55,MAP_100Y,8.047712952616358,1.524222764413268,5.055356981661529,11.040068923571187,1.704500070019388e-7,0.27330792886633193,2.633277571300707,2km
55,MAT_A,-1.883950458829114,0.9498774546904681,-3.7487510244554487,-0.0191498932027796,0.047699291810834224,0.27330792886633193,1.0226685788832997,2km
55,MAP_A,1.57119247520771,0.9460903745731882,-0.28617329016107207,3.428558240576492,0.09719649526018119,0.27330792886633193,1.0145302504986244,2km
55,elev_m_n,6.731157738689463,1.6159095523670393,3.5588021549505093,9.903513322428417,3.475514819337004e-5,0.27330792886633193,2.9596056619168976,2km
55,lat,-1.8580511987344561,2.7308614286577817,-7.219281651843423,3.503179254374511,0.4964720120737449,0.27330792886633193,8.452770541168352,2km
55,long,6.745948263131403,3.103489910951213,0.6531731237916114,12.838723402471196,0.030049236883175682,0.27330792886633193,10.916927565091948,2km
56,MAT_100Y,-5.671111712270563,1.4719572869707416,-8.560860034821616,-2.7813633897195107,1.270036611266347e-4,0.28148506093711434,2.4722246215253505,2km
56,MAP_100Y,7.955212786968811,1.5187059055951726,4.973687519904956,10.936738054032666,2.1210373499679324e-7,0.28148506093711434,2.631751475178456,2km
56,MAT_A,-2.8602934063488856,0.9472146148137348,-4.719866281514957,-1.0007205311828147,0.0026180827702130573,0.28148506093711434,1.0237508895057148,2km
56,MAP_A,1.5496020370705685,0.9438280079741749,-0.30332224746017333,3.4025263216013104,0.10105426946897338,0.28148506093711434,1.0164434772310649,2km
56,elev_m_n,7.766400543508892,1.619817693056239,4.586372493251464,10.94642859376632,1.973875167108031e-6,0.28148506093711434,2.993848284514054,2km
56,lat,-2.086891824634867,2.727833379137346,-7.442177607270217,3.2683939580004826,0.44449577141770213,0.28148506093711434,8.49049851234435,2km
56,long,5.844597635967589,3.131236213476791,-0.302649077982422,11.9918443499176,0.06236349452583111,0.28148506093711434,11.187400189310939,2km
57,MAT_100Y,-6.1661336352290155,1.4748501308435167,-9.061561192362994,-3.270706078095037,3.254768367557675e-5,0.27544797983514246,2.463885779693081,2km
57,MAP_100Y,8.217467878598516,1.5160015148819845,5.241251874647208,11.193683882549823,8.069551836866404e-8,0.27544797983514246,2.6032990473733286,2km
57,MAT_A,-2.7425459392284455,0.9505373041744487,-4.608641922158221,-0.8764499562986694,0.004025599160199906,0.27544797983514246,1.0234417278001469,2km
57,MAP_A,1.5433354836523026,0.9457120254340478,-0.31328750622982127,3.3999584735344266,0.1031232304238684,0.27544797983514246,1.0130773643209545,2km
57,elev_m_n,6.6889826359943285,1.6093503215075036,3.529504142196331,9.848461129792327,3.615470498414852e-5,0.27544797983514246,2.9337693775212808,2km
57,lat,-1.4040525619998196,2.7203253232711226,-6.744598520295776,3.9364933962961373,0.6059162233087574,0.27544797983514246,8.38236326033041,2km
57,long,7.443571972093943,3.080501655364593,1.3959274038704645,13.49121654031742,0.015919968418759416,0.27544797983514246,10.748990570988507,2km
58,MAT_100Y,-5.374667783546824,1.464087249014446,-8.248965638082312,-2.5003699290113364,2.591180695201419e-4,0.2859958402889674,2.472767871304377,2km
58,MAP_100Y,7.738651777383532,1.508302716482707,4.77755006374275,10.699753491024314,3.6986760034806425e-7,0.2859958402889674,2.624378427204678,2km
58,MAT_A,-2.469069216047082,0.940852367972336,-4.3161517205343785,-0.6219867115597859,0.008863510797980076,0.2859958402889674,1.0211567143474019,2km
58,MAP_A,1.596225036565336,0.9391428693382474,-0.24750137814001616,3.439951451270688,0.08961828439817816,0.2859958402889674,1.0174492674447637,2km
58,elev_m_n,8.455560539050579,1.590153033462692,5.333770184314816,11.577350893786342,1.3981257700867037e-7,0.2859958402889674,2.9169385277284947,2km
58,lat,-2.258708856430208,2.6974784123979467,-7.5544017317218985,3.0369840188614825,0.4026735559668454,0.2859958402889674,8.393930870911387,2km
58,long,4.941934988824588,3.0588987400242047,-1.063298709926194,10.94716868757537,0.10661208531427416,0.2859958402889674,10.793930909562198,2km
59,MAT_100Y,-5.873016482757887,1.4769842845958103,-8.772633813114462,-2.9733991524013117,7.690541168211876e-5,0.28104201539933904,2.499185037365933,2km
59,MAP_100Y,8.003912857400469,1.5097795970536592,5.039911730040082,10.967913984760855,1.522027257178892e-7,0.28104201539933904,2.611402211285688,2km
59,MAT_A,-2.8601785382947895,0.9444903412345492,-4.714403116281788,-1.0059539603077916,0.0025457070179334094,0.28104201539933904,1.0219783729084329,2km
59,MAP_A,1.5445386282485698,0.9419094294871099,-0.30461910068048836,3.393696357177628,0.1014762131350879,0.28104201539933904,1.0164006934451397,2km
59,elev_m_n,7.329117490020862,1.5968591154088583,4.1941617471136095,10.464073232928115,5.220354399337581e-6,0.28104201539933904,2.9213249430393837,2km
59,lat,-1.7430638691911184,2.708664747812947,-7.060717771672338,3.574590033290101,0.5200915900440832,0.28104201539933904,8.405376560564545,2km
59,long,6.482363578802521,3.0632852133619575,0.46851835030023814,12.496208807304804,0.03466832049819677,0.28104201539933904,10.7503234798771,2km
60,MAT_100Y,-5.547076834137031,1.469775661488227,-8.432555208030566,-2.661598460243496,1.7358501389810326e-4,0.28127430232559836,2.4582233086152474,2km
60,MAP_100Y,7.739057897802984,1.5264510771344215,4.7423137773989,10.735802018207067,5.045488739327628e-7,0.28127430232559836,2.65145956649885,2km
60,MAT_A,-2.2612621110667117,0.9461099951151215,-4.118674777340523,-0.40384944479290086,0.017097455498153107,0.28127430232559836,1.0185972292891123,2km
60,MAP_A,1.6056385030417932,0.9448271845481908,-0.2492557366138135,3.4605327426974,0.08966886913056804,0.28127430232559836,1.015836912931344,2km
60,elev_m_n,8.130127310190927,1.6281738470631832,4.9336800238868275,11.326574596495027,7.422839670546227e-7,0.28127430232559836,3.0166211966727525,2km
60,lat,-1.9405009421682822,2.705411068096311,-7.2517911846395116,3.370789300302947,0.47343843734502455,0.28127430232559836,8.32886368467296,2km
60,long,5.405848010708647,3.097691176646948,-0.6755704896936914,11.487266511110985,0.08138331498067185,0.28127430232559836,10.919316813225347,2km
61,MAT_100Y,-5.451865756311622,1.4760555811195535,-8.34966638432737,-2.554065128295872,2.3759737732393532e-4,0.2802113505398047,2.478503603118346,2km
61,MAP_100Y,8.231603646488418,1.5117210792273805,5.263784311767216,11.19942298120962,7.066806428840129e-8,0.2802113505398047,2.5997253550587103,2km
61,MAT_A,-2.0676071700707,0.9471923504678036,-3.9271405258237864,-0.20807381431761351,0.02936124216326727,0.2802113505398047,1.0206115908329463,2km
61,MAP_A,1.7677858318045447,0.947838483199278,-0.0930160153651236,3.6285876789742133,0.06257085684662592,0.2802113505398047,1.022004497941279,2km
61,elev_m_n,7.927463998338758,1.6035480447924746,4.779369447774069,11.075558548903446,9.508168538196287e-7,0.2802113505398047,2.925149622677235,2km
61,lat,-2.1548176279997344,2.71348497420822,-7.481946608066918,3.1723113520674495,0.4273858163583417,0.2802113505398047,8.376044465957893,2km
61,long,5.638064511643705,3.084356570701893,-0.41716167491039524,11.693290698197806,0.06796265411092171,0.2802113505398047,10.822143566030364,2km
62,MAT_100Y,-5.4164753899714855,1.4665137630456937,-8.295549972007265,-2.537400807935706,2.3771257104720714e-4,0.2853970914662445,2.4662908357758266,2km
62,MAP_100Y,7.809517058661104,1.5097817044173836,4.845498418574664,10.773535698747544,2.983054307653213e-7,0.2853970914662445,2.613968317680002,2km
62,MAT_A,-2.5316001996259754,0.9434668673749345,-4.383823850913632,-0.6793765483383192,0.007454698242245488,0.2853970914662445,1.0207639160983444,2km
62,MAP_A,1.3401648454440183,0.9415493381529614,-0.5082942931725614,3.188623984060598,0.1550575255387523,0.2853970914662445,1.0166188726979333,2km
62,elev_m_n,8.325053451297839,1.5905874122708177,5.2023962321359,11.447710670459777,2.169633981928409e-7,0.2853970914662445,2.9012629051291583,2km
62,lat,-2.404693225302553,2.703747339126688,-7.712717218312958,2.903330767707853,0.37408423692895243,0.2853970914662445,8.383091626553599,2km
62,long,4.974563903268594,3.068857324052283,-1.050247687468568,10.999375494005756,0.10545204881480233,0.2853970914662445,10.800040862427132,2km
63,MAT_100Y,-5.482997434295182,1.452777148491626,-8.335084876876536,-2.6309099917138283,1.7349548931735534e-4,0.2847731388613638,2.4258113874488556,2km
63,MAP_100Y,7.966099388075834,1.5045958226682337,5.012281690400805,10.919917085750864,1.5775664823592758e-7,0.2847731388613638,2.6019487247719613,2km
63,MAT_A,-2.656868968522055,0.9405951583049197,-4.503442369225394,-0.8102955678187156,0.004861208287100819,0.2847731388613638,1.0168678304590137,2km
63,MAP_A,1.5560338179408748,0.9398942899793271,-0.2891636403115516,3.4012312761933012,0.09824160836540141,0.2847731388613638,1.015352991853119,2km
63,elev_m_n,8.036953054790342,1.5694536055477855,4.955806765599058,11.118099343981626,3.8887171166735733e-7,0.2847731388613638,2.831105116515019,2km
63,lat,-2.032447504687984,2.703210954051844,-7.339382587404881,3.2744875780289124,0.4523734272578306,0.2847731388613638,8.398832260737688,2km
63,long,5.710272682570424,3.0539484897419653,-0.2852292062958819,11.70577457143673,0.06190895228885177,0.2847731388613638,10.719695416618173,2km
64,MAT_100Y,-5.266787202126344,1.4675156573949335,-8.147815712132768,-2.38575869211992,3.54127466520704e-4,0.2856030154757282,2.4741170091727063,2km
64,MAP_100Y,8.093926519177163,1.5007991855024414,5.147555746614201,11.040297291740124,9.348351125813221e-8,0.2856030154757282,2.587616540336995,2km
64,MAT_A,-2.7505417405776416,0.9451331605588278,-4.6060283022379975,-0.8950551789172856,0.0037210931694034756,0.2856030154757282,1.0262206505653872,2km
64,MAP_A,1.746242917884051,0.9403226691021189,-0.09979968114184623,3.592285516909948,0.06370189748688349,0.2856030154757282,1.0158008223706034,2km
64,elev_m_n,8.300505699066234,1.5918656212733029,5.17535318987345,11.425658208259017,2.401449164273812e-7,0.2856030154757282,2.9111699190372575,2km
64,lat,-1.9337068864102933,2.7034565180920023,-7.241135986016605,3.373722213196018,0.4746684059366634,0.2856030154757282,8.396407841740228,2km
64,long,5.7139329905823075,3.0638346677769825,-0.3009909274907878,11.728856908655402,0.0625856797092884,0.2856030154757282,10.784137083508323,2km
65,MAT_100Y,-5.354708517536067,1.4933179756748238,-8.286398775741336,-2.4230182593307976,3.58365153117022e-4,0.2816398026360575,2.538968098660977,2km
65,MAP_100Y,8.126800059928238,1.5126070929224862,5.157241298131966,11.09635882172451,1.0427839252273059e-7,0.2816398026360575,2.604983179826558,2km
65,MAT_A,-2.588250299343104,0.9483441129965489,-4.4500448017778025,-0.7264557969084058,0.006500448807097925,0.2816398026360575,1.0239637059679747,2km
65,MAP_A,1.684318650352618,0.9447907669879556,-0.17049990319033959,3.5391372038955753,0.07504200014540713,0.2816398026360575,1.0163047122258433,2km
65,elev_m_n,8.045314067877703,1.6343548878934346,4.836739349474461,11.253888786280946,1.0555369953636568e-6,0.2816398026360575,3.041202863719912,2km
65,lat,-2.0739543779601917,2.7242703335140437,-7.422257236145221,3.2743484802248375,0.44672989748941483,0.2816398026360575,8.449929012769351,2km
65,long,5.583336608802899,3.125076142184426,-0.5518304697636269,11.718503687369424,0.07441142724109497,0.2816398026360575,11.119208272556403,2km
66,MAT_100Y,-5.439084650363629,1.4696160712673891,-8.324236695419826,-2.5539326053074327,2.3079727115488528e-4,0.2809706864304562,2.4633468711232513,2km
66,MAP_100Y,8.18322571796138,1.5143059039558617,5.210338539426974,11.156112896495785,8.819417682540651e-8,0.2809706864304562,2.615441534756742,2km
66,MAT_A,-2.074384952904615,0.9441321539851814,-3.9279063372512932,-0.22086356855793676,0.02832267231779524,0.2809706864304562,1.0166778507663532,2km
66,MAP_A,1.7221157009948558,0.9465997969614615,-0.13625016302149784,3.580481565011209,0.06927832836458951,0.2809706864304562,1.0219993018424054,2km
66,elev_m_n,7.835482045306559,1.606284189162941,4.682022986228474,10.988941104384644,1.314699037158445e-6,0.2809706864304562,2.942812243883732,2km
66,lat,-1.919426966226421,2.7085001154242816,-7.236757662203488,3.397903729750646,0.47875562162764107,0.2809706864304562,8.36711045187896,2km
66,long,5.87000879258712,3.0803398082272735,-0.1773180371410099,11.91733562231525,0.05708777679529286,0.2809706864304562,10.822187199813696,2km
67,MAT_100Y,-5.461820815367963,1.467949843803268,-8.343701720655327,-2.5799399100805984,2.1383279165500336e-4,0.2805214184919995,2.459557302739828,2km
67,MAP_100Y,8.195225763905793,1.5061415559024478,5.2383668433248705,11.152084684486715,7.21733338801651e-8,0.2805214184919995,2.589202952901026,2km
67,MAT_A,-2.636676073052925,0.9444981299666217,-4.4909159418881295,-0.7824362042177209,0.0053808843738643655,0.2805214184919995,1.018208494451306,2km
67,MAP_A,1.2622768358950642,0.9451214977523645,-0.593186829329565,3.1177405011196937,0.18210353662620915,0.2805214184919995,1.0195529710811673,2km
67,elev_m_n,7.791900633070771,1.5836754705082152,4.682827037746174,10.900974228395368,1.068298246832669e-6,0.2805214184919995,2.862641025833507,2km
67,lat,-1.5427015342111503,2.703319094724092,-6.8498608440957,3.7644577756733995,0.5683984103347717,0.2805214184919995,8.341211534680737,2km
67,long,6.288284090044599,3.039696529082576,0.3207481949930253,12.255819985096174,0.03892186983026468,0.2805214184919995,10.54617482072513,2km
68,MAT_100Y,-5.319703681871669,1.4797176406091652,-8.224700249254761,-2.4147071144885768,3.460472962813588e-4,0.2867678851759944,2.517678574153764,2km
68,MAP_100Y,7.7650292537640615,1.5124329110966004,4.795805738037038,10.734252769491086,3.636585641197332e-7,0.2867678851759944,2.6302366183535715,2km
68,MAT_A,-3.2416555108932283,0.9412683879620087,-5.08956308526679,-1.3937479365196668,6.059801491620839e-4,0.2867678851759944,1.0187544718088408,2km
68,MAP_A,1.6334074270853618,0.9403934324040681,-0.21278242572925166,3.4795972798999752,0.08281833449976739,0.2867678851759944,1.0168613866595047,2km
68,elev_m_n,8.174333028773296,1.632563143301026,4.96926863191092,11.379397425635672,6.931634010373011e-7,0.2867678851759944,3.064661811444145,2km
68,lat,-2.142966198476318,2.701879857319287,-7.44732393240373,3.1613915354510937,0.4279538620648019,0.2867678851759944,8.394109855532564,2km
68,long,5.120078275150893,3.0975694753782657,-0.9611013000956827,11.201257850397468,0.09877306650609957,0.2867678851759944,11.032773269569876,2km
69,MAT_100Y,-5.467897542474381,1.480437271993549,-8.3742872508795,-2.561507834069262,2.3764587837345902e-4,0.28022287592855155,2.5031382011823875,2km
69,MAP_100Y,8.32830354282451,1.5055891605529783,5.372535727397242,11.28407135825178,4.414137053378233e-8,0.28022287592855155,2.5889148460890894,2km
69,MAT_A,-2.701818308088787,0.9433680260662555,-4.553835393895692,-0.8498012222818823,0.004302327920618981,0.28022287592855155,1.0164057471695667,2km
69,MAP_A,1.5061313711626263,0.9452072372791404,-0.3494964482037719,3.3617591905290247,0.11149135303058334,0.28022287592855155,1.0203728249004136,2km
69,elev_m_n,7.589487364526885,1.5996609362574938,4.449038140483886,10.729936588569885,2.5126182575901227e-6,0.28022287592855155,2.92254149482854,2km
69,lat,-2.063041504094705,2.718549352012214,-7.400088880536423,3.274005872347012,0.44817010097118326,0.28022287592855155,8.440715263785549,2km
69,long,6.025038762627174,3.0906585554567036,-0.042532209615097294,12.092609734869445,0.051623444354045554,0.28022287592855155,10.909550678839832,2km
70,MAT_100Y,-4.4368199462712745,1.4527813430547893,-7.288922032579633,-1.5847178599629164,0.00233962897767554,0.29738362218079606,2.4668038623742103,2km
70,MAP_100Y,8.024633406408054,1.486131450058489,5.107058349773787,10.94220846304232,9.023472876746145e-8,0.29738362218079606,2.5813599157105376,2km
70,MAT_A,-3.0753309906826556,0.9317319521852999,-4.904508283887772,-1.2461536974775393,0.0010111990671827639,0.29738362218079606,1.014649604046385,2km
70,MAP_A,1.939643397764472,0.933801532537576,0.10640310191361824,3.772883693615326,0.03813519480251292,0.29738362218079606,1.0191621273043665,2km
70,elev_m_n,9.545460311871295,1.573000625019081,6.457343586096359,12.633577037646232,2.0705919522708575e-9,0.29738362218079606,2.89195747337234,2km
70,lat,-2.32975714509639,2.6804950700620482,-7.592108302213993,2.9325940120212133,0.3850482134004469,0.29738362218079606,8.39777312577096,2km
70,long,4.101033766222744,3.039553666039729,-1.8662216599306651,10.068289192376152,0.17768159319223634,0.29738362218079606,10.798259081152175,2km
71,MAT_100Y,-6.0165890511085,1.480109954216967,-8.922336170303502,-3.1108419319134972,5.322009132258352e-5,0.2727728888060812,2.4763997110438845,2km
71,MAP_100Y,8.544613249425215,1.5117248048834144,5.576799956709738,11.512426542140691,2.266544131356133e-8,0.2727728888060812,2.583320344750536,2km
71,MAT_A,-2.14773992867593,0.9472654214492181,-4.007408368609697,-0.28807148874216315,0.023661188023720376,0.2727728888060812,1.0143227223978524,2km
71,MAP_A,1.4922145456322105,0.9493972073450256,-0.3716390095410256,3.3560681008054463,0.11643901948108236,0.2727728888060812,1.0188932512777753,2km
71,elev_m_n,6.6108617418498605,1.5934255198857044,3.482653867246939,9.739069616452781,3.732404383790318e-5,0.2727728888060812,2.8700953345335023,2km
71,lat,-1.7466099506916817,2.727784981317634,-7.101788684990778,3.608568783607415,0.5221749362924903,0.2727728888060812,8.411104983440383,2km
71,long,7.207547750718552,3.086897428766824,1.147360610341547,13.267734891095557,0.019817796552969377,0.2727728888060812,10.77152475509343,2km
72,MAT_100Y,-5.635360925237367,1.4606606475896613,-8.502931671719535,-2.7677901787551984,1.2432475208676836e-4,0.278629465561242,2.42551877232787,2km
72,MAP_100Y,8.159701909700857,1.50940408150639,5.196437994916145,11.122965824485568,8.726947215978558e-8,0.278629465561242,2.5901029258842154,2km
72,MAT_A,-2.0804668503962853,0.9476252513309688,-3.940845887668661,-0.22008781312390946,0.028443424744628625,0.278629465561242,1.0208906637463786,2km
72,MAP_A,1.4964298578783422,0.9442668303214828,-0.3573559232143282,3.3502156389710125,0.1134531424772441,0.278629465561242,1.0136673333493864,2km
72,elev_m_n,7.715642569815262,1.5879548311996496,4.59816772841571,10.833117411214815,1.4441407594824897e-6,0.278629465561242,2.866700170712293,2km
72,lat,-1.744012868181878,2.7111437140059396,-7.066533480085491,3.578507743721735,0.5202461346568066,0.278629465561242,8.356243014402548,2km
72,long,6.167752257045696,3.057708625698526,0.16485499217564925,12.170649521915742,0.044047015380558524,0.278629465561242,10.629141270004574,2km
73,MAT_100Y,-5.395158243751151,1.4922634349115043,-8.324778221592116,-2.4655382659101877,3.203906828367605e-4,0.2780956900551802,2.5242144831997337,2km
73,MAP_100Y,8.12807839613963,1.5181949142995006,5.147549591952901,11.10860720032636,1.1534830921290454e-7,0.2780956900551802,2.612704683072765,2km
73,MAT_A,-2.1751916691357653,0.9492934841448446,-4.038849982354381,-0.31153335591715003,0.022224286197055743,0.2780956900551802,1.0214950325069605,2km
73,MAP_A,1.347888412358302,0.9475416913639461,-0.5123307714091101,3.208107596125714,0.15530338646955322,0.2780956900551802,1.0177284491232077,2km
73,elev_m_n,7.6819361425742185,1.631908089900544,4.478164991767699,10.885707293380738,3.001178800998552e-6,0.2780956900551802,3.018746536989241,2km
73,lat,-1.8204383490459364,2.7242383305288955,-7.168678378790325,3.5278016806984525,0.5041923297998885,0.2780956900551802,8.412507368662382,2km
73,long,6.094530249284724,3.108370899551381,-0.007841002883125725,12.196901501452574,0.05029432827770955,0.2780956900551802,10.952188958119585,2km
74,MAT_100Y,-5.519933723292069,1.477650863751479,-8.420853163965234,-2.619014282618904,2.0176147804746339e-4,0.27852896802447946,2.4878695960293435,2km
74,MAP_100Y,8.0943326847232,1.5148699834498072,5.1203447875247186,11.068320581921682,1.2189309899378993e-7,0.27852896802447946,2.6147770789191416,2km
74,MAT_A,-2.2982468547804014,0.9488362245349834,-4.160999090298598,-0.43549461926220445,0.015668800048651163,0.27852896802447946,1.0258088988461216,2km
74,MAP_A,1.3358579224786393,0.9454647533440808,-0.5202754516012551,3.191991296558534,0.15810509065055023,0.27852896802447946,1.018531898674801,2km
74,elev_m_n,7.831951181479304,1.6285820741708918,4.634724072160775,11.029178290797832,1.840024993465474e-6,0.27852896802447946,3.022061158673232,2km
74,lat,-1.9689996805701317,2.71860817565896,-7.306162539406643,3.3681631782663795,0.4691319655189512,0.27852896802447946,8.42126213010135,2km
74,long,5.873176282530574,3.1135668752882193,-0.23936822979658956,11.985720794857738,0.05964614758281298,0.27852896802447946,11.045880618350107,2km
75,MAT_100Y,-5.559660686921175,1.4741724074675893,-8.453757736705466,-2.665563637136884,1.754151204655059e-4,0.27752972753518357,2.4692558316644284,2km
75,MAP_100Y,8.389123922870766,1.5088636194190952,5.426921043908212,11.35132680183332,3.780978583841783e-8,0.27752972753518357,2.58683963474653,2km
75,MAT_A,-2.142524059784228,0.945885172551189,-3.999486972295726,-0.2855611472727302,0.023797267224326568,0.27752972753518357,1.0165912495925988,2km
75,MAP_A,1.616361306003453,0.9472452627021474,-0.24327173713414396,3.47599434914105,0.08836016373780382,0.27752972753518357,1.0195168685746587,2km
75,elev_m_n,7.503323907573518,1.5873992025380734,4.386939877033061,10.619707938113974,2.7344489152592617e-6,0.27752972753518357,2.8631351417198596,2km
75,lat,-1.834325872810903,2.713033202587106,-7.160555930977826,3.4919041853560193,0.49917980705427256,0.27752972753518357,8.363339935190622,2km
75,long,6.263336168911341,3.058294269700565,0.2592891670295714,12.26738317079311,0.04091693419643323,0.27752972753518357,10.627425614774447,2km
76,MAT_100Y,-5.780483565752066,1.448327056030636,-8.623834601074059,-2.937132530430073,7.23497282599456e-5,0.2836107515540891,2.407060882465422,2km
76,MAP_100Y,8.113146298358236,1.5105608280482206,5.147618121235718,11.078674475480755,1.0518030513827738e-7,0.2836107515540891,2.6183652246805122,2km
76,MAT_A,-2.91673947790219,0.9412716945150189,-4.764641052325276,-1.0688379034791038,0.0020176394828475036,0.2836107515540891,1.016678841991889,2km
76,MAP_A,1.7445021364627842,0.9429475377869349,-0.10668944810158787,3.595693721027156,0.06470720750921748,0.2836107515540891,1.0203022615159418,2km
76,elev_m_n,7.477226491634032,1.572449923303615,4.3901978410260245,10.56425514224204,2.3867935501957636e-6,0.2836107515540891,2.8373142220317553,2km
76,lat,-1.5896900009698518,2.703803837270971,-6.89778903012268,3.7184090281829763,0.5567492966908149,0.2836107515540891,8.388883201535709,2km
76,long,6.607130112143757,3.0523492572512896,0.6147678313785017,12.599492392909013,0.030739210555450355,0.2836107515540891,10.691096213243098,2km
77,MAT_100Y,-5.477727472756127,1.469022281465594,-8.361713788956688,-2.593741156555567,2.0719082868174155e-4,0.2808926885559142,2.4610897006889547,2km
77,MAP_100Y,7.95573893667325,1.5255209768133797,4.960834313567476,10.950643559779024,2.3918410523161795e-7,0.2808926885559142,2.6540374368497472,2km
77,MAT_A,-2.246527524611795,0.946679424999089,-4.105049714487736,-0.3880053347358534,0.017898000085410364,0.2808926885559142,1.0220603807096695,2km
77,MAP_A,1.8410272340775011,0.9471432801040366,-0.018405596700383553,3.7004600648553856,0.05230520687389364,0.2808926885559142,1.0230622067971875,2km
77,elev_m_n,7.914409230705229,1.6111114710764551,4.751473245947618,11.077345215462842,1.109991540635672e-6,0.2808926885559142,2.9602054684620525,2km
77,lat,-1.6664739974601013,2.7095734531536024,-6.985911871362975,3.652963876442773,0.5387243027125665,0.2808926885559142,8.372835028218079,2km
77,long,5.979098369025146,3.075498632986264,-0.0587242596261488,12.01692099767644,0.052264300089656365,0.2808926885559142,10.787026696593015,2km
78,MAT_100Y,-6.009134523896645,1.4583832352812365,-8.872234251785896,-3.146034796007394,4.21288944808486e-5,0.27816610588021906,2.4164089585100577,2km
78,MAP_100Y,7.91268854303568,1.52357665072402,4.921601023255493,10.903776062815865,2.67572902380067e-7,0.27816610588021906,2.6372768786620258,2km
78,MAT_A,-2.416303284501999,0.9502094729494966,-4.281755668775231,-0.5508509002287671,0.01119734928595439,0.27816610588021906,1.025807386718055,2km
78,MAP_A,1.4305824720909048,0.9462375509867654,-0.42707223019066576,3.288237174372475,0.13099887053726403,0.27816610588021906,1.0172494605912763,2km
78,elev_m_n,7.435207119969171,1.6016228893466733,4.2908991303169435,10.579515109621397,4.0815488232094225e-6,0.27816610588021906,2.9143898402053328,2km
78,lat,-1.4393291421190435,2.7174270013933675,-6.774185111406085,3.8955268271679984,0.5965035749187458,0.27816610588021906,8.389631457086216,2km
78,long,6.6382802889044585,3.082230027776658,0.5872425778753314,12.689317999933586,0.031586591106384815,0.27816610588021906,10.793373473661614,2km
79,MAT_100Y,-5.329143481525232,1.4598694971350052,-8.195161040479839,-2.463125922570626,2.803822088452142e-4,0.2867752772667148,2.4526263746110732,2km
79,MAP_100Y,7.891504316027543,1.5062168282836523,4.93449762061698,10.848511011438106,2.1084909538878827e-7,0.2867752772667148,2.6108283284775906,2km
79,MAT_A,-2.757651597673959,0.941765925319651,-4.606527599048241,-0.9087755962996769,0.003515168882681095,0.2867752772667148,1.0206792154754576,2km
79,MAP_A,1.5429261046379354,0.9401732326160893,-0.3028231204982068,3.3886753297740775,0.1012033262887755,0.2867752772667148,1.017229836637227,2km
79,elev_m_n,8.506793020973017,1.5943740011086718,5.376716057459622,11.636869984486413,1.2705869514229302e-7,0.2867752772667148,2.9253897346672466,2km
79,lat,-2.0384113794361407,2.6995014877609487,-7.33807595872249,3.261253199850209,0.45042724583344684,0.2867752772667148,8.3863014190014,2km
79,long,5.1979919536944585,3.0616957843848422,-0.8127329059213837,11.2087168133103,0.0899789545713741,0.2867752772667148,10.787663668623045,2km
80,MAT_100Y,-5.585545388970397,1.4666406183403093,-8.464862509045513,-2.70622826889528,1.5158159843868093e-4,0.2789566424744253,2.4546572790151107,2km
80,MAP_100Y,7.88400719033388,1.511830073339152,4.91597387775874,10.85204050290902,2.39541923984409e-7,0.2789566424744253,2.6082511485057225,2km
80,MAT_A,-2.287071585901411,0.9469316991298801,-4.146093229480248,-0.4280499423225741,0.015968338832097785,0.2789566424744253,1.023247653206866,2km
80,MAP_A,1.5124885530958543,0.941279614658345,-0.3354368864235191,3.3604139926152277,0.10851947052790084,0.2789566424744253,1.0110689040222685,2km
80,elev_m_n,7.835205812909738,1.5885253789719402,4.7166038444713925,10.953807781348083,1.005769105801034e-6,0.2789566424744253,2.8795973320523607,2km
80,lat,-2.1447531588563993,2.711133084912291,-7.467264896615134,3.177758578902336,0.42914674484616344,0.2789566424744253,8.387743109149147,2km
80,long,5.581537537185275,3.07047811050671,-0.4464423781688005,11.60951745253935,0.06950168575608826,0.2789566424744253,10.758592505338465,2km
81,MAT_100Y,-5.395403813926122,1.4750313146962766,-8.291193596332402,-2.4996140315198416,2.725802337852419e-4,0.2817948829766431,2.4824211447663473,2km
81,MAP_100Y,7.964627871364002,1.5161698476428944,4.988074689439977,10.941181053288027,1.9620605803812578e-7,0.2817948829766431,2.6228212398860418,2km
81,MAT_A,-2.6023251237561817,0.9480994183732337,-4.463639240328597,-0.741011007183767,0.006203353353425434,0.2817948829766431,1.0256064449088944,2km
81,MAP_A,1.828048682694844,0.9438528528946605,-0.024928552619084332,3.6810259180087725,0.0531544843048014,0.2817948829766431,1.0164395768163093,2km
81,elev_m_n,7.891013496776962,1.5943103177507922,4.761054503954972,11.020972489598952,9.238908634209008e-7,0.2817948829766431,2.900138203886918,2km
81,lat,-2.0487660003511614,2.710666349976674,-7.370361441456269,3.272829440753946,0.4500021145994152,0.2817948829766431,8.383495006690971,2km
81,long,5.794134155957752,3.067155383107048,-0.22732256225617054,11.815590874171676,0.059274188844812385,0.2817948829766431,10.733578505438844,2km
