ID1,ID2,lat,long,el
POM128992,rep1,34.06683959,-117.2405364,343.93
POM13005,rep1,33.77534693,-116.8205124,1134.87
POM155815,rep1,33.1947271,-117.2688411,102.14
POM202997,rep1,35.39800651,-120.6291774,321.15
POM210106,rep1,33.07286116,-116.5002319,867.5
POM226856,rep1,37.48856901,-122.253361,15.52
POM229166,rep1,34.63300051,-117.2471871,1066.51
POM258226,rep1,33.7499814,-116.9592806,493.69
POM263485,rep1,38.66635723,-122.4356863,321.21
POM289745,rep1,37.22572709,-122.2836171,495.39
POM289748,rep1,37.28150606,-119.6019226,1185.26
POM289751,rep1,33.48243203,-117.1700793,526.81
POM293455,rep1,34.2343779,-117.3168339,1551.32
POM296771,rep1,34.18213138,-117.6835577,999.51
POM305712,rep1,33.13535127,-116.8187265,853.03
POM307904,rep1,35.46781542,-119.2702471,100.48
POM346565,rep1,38.9723592,-122.6940943,403.74
POM347129,rep1,34.30928804,-117.5313838,1254.11
POM3534,rep1,34.1305189,-117.7172769,455.41
POM3611,rep1,33.8748901,-117.7026985,121.74
POM46977,rep1,33.22615208,-116.610468,984.89
POM47079,rep1,32.71793804,-116.7675294,692.96
POM48180,rep1,32.91666364,-116.4244894,1199.62
POM49021,rep1,34.24269896,-117.4491953,751.34
POM65315,rep1,37.74166545,-122.2243967,0
POM6554,rep1,34.43844338,-117.5110873,1166.24
POM65806,rep1,36.53180854,-122.0563987,0
POM7063,rep1,33.95365448,-117.8051014,353.32
POM73427,rep1,33.10730922,-116.642521,1130.11
POM97174,rep1,34.99836168,-118.0751636,781.21
POM97180,rep1,32.9458612,-116.2566022,344.14
POM97226,rep1,33.32410299,-116.7559142,1274.84
RSA0035444,rep1,33.17778828,-116.9138655,566.03
RSA0037197,rep1,33.5665866,-116.7411493,1159.77
RSA0043192,rep1,34.2480938,-118.1863788,590.59
RSA0057838,rep1,34.2119363,-117.5039561,1695.29
RSA0059611,rep1,33.81052422,-116.6053567,1373.36
RSA0060576,rep1,33.71437006,-116.8032386,726.13
RSA0070947,rep1,34.23451858,-118.3589769,276.19
RSA101759,rep1,35.97184788,-118.588256,1901.87
RSA113487,rep1,36.3436555,-121.3984084,952.77
RSA114997,rep1,40.85174342,-123.6062115,725.56
RSA120045,rep1,37.31672778,-122.087177,192.77
RSA12318,rep1,33.34857921,-117.0389305,244.67
RSA124603,rep1,36.71190729,-120.3354376,48.36
RSA12926,rep1,33.61485494,-117.5101903,357.5
RSA15266,rep1,37.44441657,-122.0163064,0.73
RSA156323,rep1,34.12872436,-118.0780038,170.45
