ID1,ID2,lat,long,el
AHUC100004,rep1,37.4664327890795,-119.956836828337,639.86
AHUC100005,rep1,37.3887699209411,-120.070729,348.7
AHUC100006,rep1,38.0797463557931,-120.443550536339,636.24
AHUC100007,rep1,36.66641225451,-119.390436646171,124.09
AHUC100008,rep1,38.9827125703239,-123.18280800663,401.58
AHUC100009,rep1,39.4919039441543,-123.768545174936,73.64
AHUC100010,rep1,36.7823264295185,-119.365153261926,296.78
CAS-BOT-BC95004,rep1,36.0928597295744,-121.206693526495,655.92
CDA40358,rep1,36.8615845012042,-119.329223685586,360.75
CHSC14017,rep1,38.9881165123174,-122.288144252461,391.46
CHSC24140,rep1,38.8857281996161,-122.934563622874,689.22
CHSC24930,rep1,41.8170691641835,-124.18747897732,2.23
CHSC26054,rep1,34.0227473352954,-117.011027723147,938.7
CHSC26430,rep1,41.7281957197361,-123.88175962231,454.85
CHSC27517,rep1,38.9803483175789,-122.805215243744,551.03
CHSC27541,rep1,39.0273156758354,-122.807504092323,403.74
CHSC27746,rep1,37.6851628871582,-120.239989001679,322.85
CHSC27799,rep1,38.9042167639923,-122.834804047287,598.45
CHSC31076,rep1,38.3142456451058,-122.548167576406,403.85
CHSC31077,rep1,39.6045003796654,-121.400275169184,613.43
CHSC31306,rep1,39.7598983024511,-123.419794361378,540.08
CHSC32094,rep1,39.5036576790715,-121.308509903091,982.24
CHSC35982,rep1,39.9448239434187,-122.063165858462,63.52
CHSC36121,rep1,38.9497535088558,-122.304710597333,628.19
CHSC38460,rep1,39.8121238651552,-121.896955190247,59.24
CHSC40119,rep1,38.8778004876551,-123.372124759217,514.85
CHSC4019,rep1,39.7792612464742,-121.556687789471,547.9
CHSC4065,rep1,40.068548448776,-122.133463605043,69.01
CHSC43315,rep1,39.2684391743822,-121.829718220633,96.19
CHSC47108,rep1,36.0973249746001,-120.477645368935,564.68
CHSC52401,rep1,38.9100787065609,-122.772090760126,734.08
CHSC55499,rep1,40.3591924392056,-122.080445519505,147.88
CHSC55712,rep1,39.4942163263624,-122.472291444365,375.36
CHSC56643,rep1,39.7879534205747,-122.472831152798,165.85
CHSC57470,rep1,38.5693046548869,-123.367148163367,0
CHSC59547,rep1,39.1138211026806,-122.685271726326,770.85
CHSC59744,rep1,37.7511167929319,-120.277814892652,676.78
CHSC61985,rep1,34.3834450027652,-118.713720383512,334.21
CHSC62467,rep1,39.543519093577,-121.38763601752,281.19
CHSC700,rep1,38.9856773632949,-121.210673163831,241.48
CHSC70018,rep1,36.9164113126647,-119.305389343094,470.63
CHSC70378,rep1,36.9294844627308,-121.088366344332,420.53
CHSC71117,rep1,39.0801434886273,-122.757017741054,902.3
CHSC77587,rep1,39.8488176253913,-122.653704742965,345.84
CHSC81274,rep1,39.5484598046418,-123.759791010393,7.52
CHSC88986,rep1,39.9108236632102,-121.917785213788,105.62
CHSC90100,rep1,38.914578887483,-122.843483711433,534.98
CHSC90532,rep1,39.1235329496842,-122.759950765614,987.63
CHSC9270,rep1,39.9239793092906,-122.008212624408,72.36
CSUSB91437,rep1,34.2539803320961,-117.257241191139,1423
CSUSB91439,rep1,33.0955633609016,-116.692224258782,984.24
CSUSB91441,rep1,33.7296859642655,-117.482201849915,664.11
CSUSB91442,rep1,33.9656152405911,-117.405838838542,245.05
CSUSB91443,rep1,33.9186541270035,-117.385457894446,313
CSUSB91444,rep1,33.7293079625902,-117.125210116687,636.63
DAV300326,rep1,39.0089429893124,-122.728544688959,403.74
DAV300327,rep1,38.5083293544885,-120.720015213242,688.76
DAV300330,rep1,34.3063468780308,-118.174125337172,898.79
DAV300331,rep1,33.804728790222,-117.437590966456,440.71
DAV300333,rep1,36.8759957745628,-119.249621401826,491.68
DAV300334,rep1,35.3600485370968,-120.205614190044,613.14
DAV300336,rep1,38.9185490170126,-120.981743267402,373.09
DAV300337,rep1,38.5171699437713,-120.381873379374,1390.86
DAV300338,rep1,34.2134758680269,-117.72343273041,1194.36
DAV300341,rep1,36.669275327284,-119.140660519076,704.14
DAV300342,rep1,38.9742429957002,-122.893845777115,422.53
DAV300343,rep1,39.2397438401237,-121.711510906823,20.6
DAV300344,rep1,35.1660442694408,-119.831606276493,597.92
DAV300345,rep1,38.3110285591864,-123.044116650148,0.87
DAV300346,rep1,34.4584752825872,-119.657620514,414.87
DAV300349,rep1,37.5617038594449,-121.975787077782,19.36
DAV300351,rep1,38.4562712911098,-122.054354355303,87.55
DAV300352,rep1,39.0156475432355,-122.512165522804,470.47
DAV300353,rep1,38.6169974973146,-122.361818584603,212.54
DAV300354,rep1,38.4422761235521,-122.187656477507,257.79
DAV300357,rep1,39.0167334712927,-123.057739514041,684.4
DAV300358,rep1,38.8438598777049,-122.736444769292,832.34
DAV300359,rep1,38.7483302195381,-122.858537274039,432.22
DAV300360,rep1,38.8301892756464,-122.614767368292,556.02
DAV300361,rep1,38.8176226793468,-122.632197541928,437.75
DAV300363,rep1,38.6424017095042,-122.343782089603,285.05
DAV300366,rep1,37.7087647945213,-120.518456281303,83.21
DAV300369,rep1,38.3848331369635,-122.041865575147,213.06
DAV300371,rep1,34.1090088205861,-116.601223096016,1797.48
DAV300373,rep1,40.6109111172323,-122.981965035606,815.18
DAV300376,rep1,38.4889366401609,-122.026117104475,62.15
DAV300378,rep1,38.8466231698031,-122.940837947276,618.69
DAV300380,rep1,38.620568830293,-122.491691656779,580.67
DAV300383,rep1,38.4548571034401,-122.517371339448,563.79
DAV300385,rep1,38.8575015882921,-122.805264617389,803.08
DAV300386,rep1,38.3905433684107,-122.320259803345,20.64
DAV300387,rep1,38.5218335992717,-122.397949994707,296.23
DAV300388,rep1,38.5136049706444,-122.694915239114,192.77
DAV300390,rep1,38.7250505824513,-123.424787192152,257.94
DAV300391,rep1,39.0666103077397,-120.950372571533,664.73
DAV300392,rep1,34.1699858542152,-117.702800349344,996.5
DAV300393,rep1,34.3156754544272,-117.283956352186,984.66
DAV300394,rep1,34.5465455010097,-118.246909948337,1380.28
DAV300395,rep1,34.2806825792355,-117.104255335777,1464.78
DAV300396,rep1,38.2610029155147,-122.13845237277,134.88
DAV300398,rep1,38.2207263249067,-120.487720223998,661.79
DAV300399,rep1,38.4236241201005,-122.438813799235,315.61
GH93110,rep1,34.4592035627009,-117.138181931588,951.82
GMDRC3694,rep1,34.7883882214571,-115.734944356362,1504.29
GMDRC4298,rep1,34.6994774730747,-115.60275610604,844.77
GMDRC7692,rep1,34.8105752143538,-115.547192353986,1105.69
GMDRC7800,rep1,34.7723615718198,-115.655990817661,1249.26
GMDRC9674,rep1,34.819626241718,-115.670218986419,1337.89
GMDRC9754,rep1,34.8026253301636,-115.69094818257,1652.94
GMDRC995,rep1,34.8228616487748,-115.645865443297,1205.58
HREC492,rep1,38.911536504319,-122.952853290651,924.92
HREC495,rep1,38.868081659463,-123.074268981528,452.85
HSC201461,rep1,40.902915119401,-123.466233518456,1115.5
HSC201463,rep1,38.226752207082,-120.626188446723,602.77
HSC201464,rep1,36.8403826295175,-119.601934311949,130.1
HSC201465,rep1,40.454147491038,-123.614813530927,1254.85
HSC201466,rep1,34.4891940468159,-119.830534657972,451.87
HSC201467,rep1,35.5064561832087,-120.757762685912,583.03
HSC201469,rep1,41.0177526307555,-123.612888996737,469.89
HSC201470,rep1,40.8532094367006,-123.370514213171,1049.8
HSC201472,rep1,39.7293034865414,-123.575406982968,852.95
HSC201473,rep1,39.0638905334487,-122.333688534151,483.5
HSC201475,rep1,39.1697437831403,-122.965808266581,411.69
HSC201476,rep1,33.7682014434885,-117.517289719788,596.31
HSC201477,rep1,40.8035542127985,-123.475258426765,499.38
HSC201478,rep1,40.8486583227828,-123.475855284167,450.3
HSC201479,rep1,39.4842692860874,-123.834726114298,0
HSC201481,rep1,38.537767065214,-123.103494167686,289.66
HSC201482,rep1,38.8164747519299,-123.118062298386,459.88
HSC201484,rep1,40.9459227715115,-123.755493869985,1131.94
HSC201485,rep1,41.0403383442289,-124.113259496377,73.02
HSC201486,rep1,40.9982673317409,-124.005097018741,188.88
HSC201487,rep1,41.152111906648,-123.982079825433,316.34
HSC201488,rep1,39.1513502120658,-123.128029827112,608.3
HSC201489,rep1,41.165278762128096,-124.10446091577,7.03
HSC201492,rep1,40.7834317590401,-123.740078587293,480.78
HSC201493,rep1,40.8732313201713,-123.758890972005,977.76
HSC201494,rep1,40.5169993601536,-123.803556036903,460.24
HSC201495,rep1,40.5313461022993,-123.728763873532,474.04
HSC201497,rep1,40.9128917775915,-123.749249047374,976.45
HSC201498,rep1,41.0937135168337,-124.138828701163,213.65
HSC201499,rep1,41.0055541484361,-124.198682215773,0
HSC201503,rep1,40.5137335359883,-123.696049498544,670.88
HSC201504,rep1,41.0320091402438,-124.04021515616,152.5
HSC201505,rep1,40.846105524997,-123.649483733237,733.7
HSC201506,rep1,40.7694932988957,-123.391294239427,1003.91
HSC201507,rep1,41.1599845216526,-123.968720003776,625.34
HSC201509,rep1,40.8534550851347,-123.780359302661,338.29
HSC201510,rep1,39.0950827653112,-122.960535669992,427.42
HSC201512,rep1,39.0376546682286,-122.50977334111,680.53
HSC201514,rep1,39.1003837095909,-122.944946050289,488.42
HSC201515,rep1,40.7739860848974,-123.538903478622,722.45
HSC201516,rep1,40.9399847531265,-123.55966658076,852.74
HSC201517,rep1,38.6485236228491,-120.329809832407,1784.2
HSC201518,rep1,39.1713705789305,-122.712033624036,966.49
HSC201521,rep1,40.5057839366717,-123.801196175749,524.08
HSC201523,rep1,38.748923862053,-122.54567741418,367.56
HSC201525,rep1,38.771119682644,-122.581887418914,327.31
HSC201526,rep1,39.8956344781749,-123.2482973853,844.22
HSC201529,rep1,38.877764023618,-122.423090758152,657.78
HSC201530,rep1,41.1661344812113,-123.830107157385,548.51
HSC201531,rep1,40.8404732051411,-123.603932109884,775.44
