ID1,ID2,lat,long,el
SBBG64774,1928,34.4895,-120.225,133
SBBG81949,1950,34.9712,-119.4556,837
SBBG82469,1955,34.6515,-120.3135,194
UCSB12894,1962,33.5173,-117.5955,85
UCSB48119,1982,33.531,-117.5892,110
UCSB5334,1958,34.2302,-118.1816,659
UCSB5339,1935,34.1992,-117.7796,826
UC571709,1935,37.3424,-121.6406,1193
UCD40102,1970,38.1995,-120.3288,717
UC1069198,1936,38.1934,-122.9514,40
POM13005,1922,33.701,-116.7105,1450
RSA660848,1988,34.2833,-118.1205,1689
UCSB71124,NA,35.7269,-118.5458,1663
OBI42757,1969,33.9662,-117.3194,402
SD10392,1935,32.8442,-117.2525,172
SD10785,1935,32.6589,-116.1008,871
JEPS3134,1915,36.4771,-118.8566,395
JEPS35787,1964,38.2871,-122.4932,32
RSA182182,1963,34.1678,-117.6861,774
JEPS60186,1969,33.5501,-116.9091,679
HSC13584,1930,40.4433,-123.6821,757
HSC27545,1973,40.8499,-123.4799,308
HSC13594,1964,39.1379,-122.9099,407
HSC13595,1930,38.7003,-122.6051,428
HSC34570,1975,38.8423,-122.7494,731
RSA336454,1978,34.2042,-117.1435,1612
SBBG17321,1963,34.486,-119.5638,684
POM289744,1936,38.5885,-122.4007,266
UCSB49250,1984,34.7219,-119.9544,1217
UC702011,1943,33.7415,-117.4298,370
RSA51250,1950,37.7147,-122.3908,39
UC480616,1928,36.8884,-121.6394,32
OBI31239,1979,35.1978,-120.6621,186
OBI31240,1979,35.1978,-120.6621,186
SFV16101,1995,34.2952,-118.166,1133
RSA226948,1971,34.2021,-117.4853,1376
RSA421377,1979,34.2909,-118.1705,1133
RSA598950,1970,34.1592,-117.8279,478
SEINET3156484,1950,34.3442,-118.5313,554
RSA222969,1971,34.1773,-117.5361,770
RSA608634,1931,34.0771,-117.7664,300
RSA721505,1995,34.2089,-117.6665,1216
RSA79215,1952,34.1292,-117.7423,487
CHSC31077,1980,39.5506,-121.3803,324
CHSC32094,1973,39.3958,-121.3619,278
CHSC32915,1980,39.1,-122.4956,1039
CHSC40119,1985,38.9322,-123.3072,258
CHSC43315,1977,39.2664,-121.8131,78
CHSC56643,1977,39.8531,-122.5733,324
CHSC59547,1992,39.0364,-122.6922,615
CHSC700,1947,38.8917,-121.2919,51
CHSC9270,1971,39.8919,-121.9189,92
HSC66012,1980,39.1,-122.4956,1039
JEPS110841,1977,38.3801,-122.2904,150
JEPS21155,1936,38.4456,-120.8816,240
SD28536,1941,33.2115,-116.5124,1262
UC1039812,1956,37.1484,-119.5052,311
UC1069167,1934,39.2444,-121.846,140
UC1069169,1938,37.2384,-121.5034,704
UC1069170,1935,34.4173,-117.3205,1000
UC1069171,1935,34.9798,-118.8973,321
UC1069173,1935,34.7257,-118.5443,1207
UC1069174,1934,34.757,-119.4104,1136
UC1069177,1936,38.4456,-120.8816,240
UC1069178,1936,37.8076,-120.5144,348
UC1069179,1936,37.7178,-120.3792,252
UC1069180,1936,37.9372,-120.2759,784
UC1069182,1935,37.3962,-120.0587,457
UC1069183,1935,34.9374,-119.6822,677
UC1069186,1937,35.3607,-120.3516,643
UC1069188,1936,35.1874,-120.691,124
UC1069190,1936,37.4107,-120.0769,404
UC1069196,1938,37.0763,-121.5182,269
UC1611538,1993,34.3594,-118.4386,1010
UC572488,1935,34.316,-117.1982,1359
UC1562894,1986,35.697,-118.0852,1592
JEPS110848,1998,38.4957,-122.5283,345
JEPS21152,1935,34.316,-117.1982,1359
JEPS8961,1954,32.5962,-116.545,881
OBI13916,1954,32.5962,-116.545,881
RSA75879,1925,32.7183,-116.4692,987
SD10341,1935,33.0902,-116.7912,731
SD10943,1935,32.5982,-116.6431,597
SD11361,1935,33.136,-116.7912,668
SD128338,1972,33.393,-116.9163,1061
SD22175,1938,33.3256,-116.8909,1584
SD27516,1940,33.2881,-116.5942,1442
UC1069189,1935,34.287,-117.2157,1515
UC1069199,1935,34.6383,-118.4896,914
UC1562706,1987,34.2291,-117.2331,1533
UC1562873,1987,34.2291,-117.2331,1533
UC1608275,1992,33.4811,-117.3898,607
UC310898,1925,32.7183,-116.4692,987
UC572487,1935,34.316,-117.1982,1359
UC67160,1904,32.7539,-117.1864,78
UC797643,1935,33.136,-116.791,668
CHSC70378,1986,36.9408,-121.0272,197
JEPS110844,1996,38.6113,-122.3819,185
JEPS110845,1994,38.5824,-122.4002,243
JEPS110846,1998,38.6113,-122.4002,191
JEPS110847,1982,38.3801,-122.3087,32
JEPS94183,1998,39.3743,-122.46,564
JEPS1481,1935,33.3936,-116.788,836
POM3737,1897,32.9084,-116.9261,185
RSA421498,1925,32.8799,-116.4577,1689
JEPS45200,1961,37.6642,-120.4604,90
JEPS1796,1929,36.9683,-119.6125,218
UC767673,1938,37.2635,-119.6931,722
UC403372,1930,37.959,-122.5695,98
UC880865,1939,38.0617,-122.6983,68
RSA305715,1973,33.3618,-118.4167,311
HSC65237,1973,35.1844,-120.6191,66
UC496087,1907,36.519,-121.9178,141
JEPS25353,1959,37.8647,-121.679,46
UC1069184,1935,34.7043,-120.2862,395
UC592190,1932,38.0152,-121.7889,1
RSA656407,1958,34.2144,-117.4577,827
RSA24986,1941,34.7716,-115.7057,1342
RSA307135,1979,34.3032,-117.3375,1047
UC1518672,1979,34.3032,-117.3375,1047
UC774697,1941,34.7716,-115.7057,1342
UC131456,1902,37.3179,-122.2694,215
RSA201829,1965,38.6063,-122.3696,181
HSC87901,1980,38.9316,-123.3044,258
POM65806,1917,36.5156,-121.9421,18
RSA603648,1944,36.5156,-121.9421,18
CSUSB118,1966,33.08,-116.6414,1131
HSC13579,1928,39.1364,-122.7705,1158
HSC35029,1975,40.5156,-123.617,789
HSC71063,1977,40.5156,-123.6171,789
IRVC26484,2003,34.1492,-116.4558,1252
IRVC27167,2005,34.1447,-116.4522,1214
JEPS1497,1928,34.3,-117.9167,1705
JEPS1913,1919,36.5708,-119.6111,94
OBI39923,1973,34.4293,-119.706,66
POM258226,1941,33.7996,-116.9277,581
POM289751,1932,33.4667,-117.1362,319
POM293455,1949,34.2325,-117.2953,1400
POM3489,1917,33.6698,-116.5157,815
RSA191997,1960,33.5028,-117.3433,707
RSA421298,1941,33.3842,-118.3842,154
RSA483609,1988,33.6374,-116.7055,1728
RSA576123,1941,33.3842,-118.3842,154
RSA747361,2008,34.3142,-117.4386,1125
RSA748852,2008,34.1703,-117.8128,518
RSA783108,1962,33.975,-117.2926,748
SEINET4080335,1941,33.3842,-118.3842,154
UC24222,1897,34.0967,-117.7189,369
UC310650,1926,34.6633,-120.3401,145
UC593306,1938,34.7432,-119.9848,1271
UCD78281,2008,35.3073,-119.9862,595
UCSB14717,1961,34.748,-120.053,545
UCSB16228,1963,33.8807,-116.8468,1145
HSC34960,1975,40.5156,-123.617,789
HSC96266,2005,40.8337,-123.7012,1268
JEPS1477,1933,38.3419,-123.0207,171
IRVC15781,1978,34.1523,-116.4557,1252
IRVC15782,1978,34.1523,-116.4557,1252
JEPS1518,1928,34.1744,-117.9889,418
POM229166,1937,34.4631,-117.3519,974
POM347129,1971,34.2301,-117.4694,922
RSA309677,1979,34.2836,-117.3447,1037
RSA333764,1980,34.3256,-117.2672,972
RSA421485,1932,34.2564,-117.2199,1595
RSA575409,1993,34.2092,-117.5086,1635
RSA609597,1968,34.2039,-117.4067,652
RSA613142,1997,33.4384,-117.0758,381
RSA615510,1967,34.3781,-118.4578,613
RSA655478,1998,34.3747,-117.45,1261
RSA699273,1934,33.7806,-117.5871,1051
RSA729397,1998,34.3014,-117.4958,1201
RSA730888,2008,35.4186,-118.2561,1425
RSA75881,1924,34.2043,-117.1247,1808
SBBG114359,2001,34.694,-118.857,1036
SBBG117353,1941,37.482,-120.021,632
SBBG121241,2001,34.1939,-118.2058,484
SBBG122441,2000,34.4106,-119.2432,606
SBBG122442,2000,34.5192,-118.7639,456
SBBG122480,1995,34.4535,-118.849,764
SBBG23031,1965,34.7558,-119.9827,1097
SBBG27701,1967,34.251,-117.183,1575
SBBG64807,1925,34.5235,-119.7933,752
CSUSB120,1965,33.8294,-117.4665,386
IRVC26956,2003,34.4925,-118.6025,384
OBI58342,1998,35.0456,-119.7714,1383
POM289748,1931,37.2627,-119.7951,476
POM296771,1945,34.1569,-117.7018,690
POM3472,1917,34.1871,-117.6218,973
RSA0068234,2012,38.5414,-120.8447,299
RSA10160,1928,39.1364,-122.7705,1158
RSA15266,1927,37.4041,-122.2366,132
RSA276027,1974,34.1633,-117.7814,653
RSA421297,1963,34.2036,-118.0432,1146
RSA605958,1935,35.724,-120.296,386
SBBG108888,1991,35.339,-120.617,636
SBBG15021,1962,35.5935,-120.152,595
SBBG29932,1940,36.0942,-120.4711,420
SBBG30116,1968,35.418,-118.579,1717
SBBG46841,1973,35.4585,-120.3335,424
SBBG49063,1974,35.01,-120.48,83
SBBG82159,1955,34.386,-119.3804,329
SBBG82202,1956,34.7216,-119.9494,1299
SBBG82204,1957,34.774,-119.642,1589
SBBG82621,1957,34.511,-119.809,670
JEPS1484,1915,39.0066,-122.0078,19
JEPS3136,1915,39.0066,-122.0078,19
UC1614293,1935,37.8735,-122.2378,257
SD20458,1938,32.728,-117.2398,63
POM202997,1933,35.39,-120.6091,306
UC126911,1906,34.3252,-117.4287,1164
UC126912,1906,34.3252,-117.4287,1164
UC1069166,1935,37.9665,-120.7133,345
RSA645309,2000,33.6053,-117.4232,670
UC1069194,1934,37.7369,-122.0929,159
UCSB5329,1954,34.0968,-117.7012,378
RSA81004,1952,34.1647,-116.4226,1142
CAS-BOT-BC7220,1889,34.2281,-117.301,1128
POM248105,1941,34.4372,-117.372,1053
UC1518667,1979,34.3389,-117.2705,971
UC668349,1941,34.4372,-117.372,1053
SBBG110918,1995,35.903,-121.132,343
SBBG113301,1995,36.0802,-121.2721,441
SBBG123782,1995,36.0802,-121.2721,441
UC1245395,1932,40.1657,-123.226,903
SD17761,1937,32.927,-116.8384,579
SD21647,1938,32.9403,-116.5136,1433
SD38541,1935,33.0688,-116.5461,879
UC1301146,1963,37.6894,-122.4478,203
UC144182,1905,35.1902,-118.5155,979
RSA75874,1929,33.6093,-116.9354,804
UC249525,1922,40.944,-123.6319,170
HREC495,1952,38.989,-123.0797,300
HREC492,1953,38.989,-123.0797,300
UCSB12634,1962,33.7216,-117.3934,385
JEPS1489,1938,39.8468,-122.5944,277
UC606912,1938,39.8468,-122.5944,277
POM263485,1939,38.5756,-122.4499,525
RSA43793,1949,33.3418,-116.902,1455
RSA421364,1928,34.2337,-117.1599,1810
RSA421366,1949,34.2479,-117.3152,1426
CSUSB123,1975,33.7473,-117.1146,514
JEPS1883,1932,40.4599,-124.2052,690
UC562585,1932,40.4599,-124.2052,690
OBI3990,1971,35.418,-120.5686,395
JEPS1495,1933,33.5691,-116.5055,1397
POM126470,1908,33.9382,-117.3195,455
POM307904,1941,35.5019,-119.2732,106
RSA421285,1938,35.6319,-118.812,858
POM7063,1919,34.0872,-117.8135,323
SBBG6133,1945,34.4575,-119.6915,320
OBI52226,1995,34.7795,-120.4273,128
SBBG124298,2003,34.733,-118.88,1124
UCSB5338,1946,34.4585,-119.6917,320
UC767672,1938,37.8736,-122.4556,13
RSA522735,1990,33.5025,-116.9986,452
RSA673728,2000,33.6833,-116.7167,1671
POM6554,1919,34.3684,-117.4266,1221
RSA421482,1976,34.1851,-117.1419,1172
RSA75884,1925,34.3269,-118.5028,455
UC24212,1921,33.1092,-116.6731,907
POM155815,1903,33.3076,-117.2594,199
POM47079,1924,32.7139,-116.7589,711
RSA69363,1951,33.3385,-116.8983,1455
CHSC26054,1963,34.0147,-117.0014,937
JEPS83176,1982,36.3714,-121.5594,543
POM210106,1935,33.0782,-116.5329,806
RSA164843,1963,34.0147,-117.0014,937
RSA616,1928,33.8726,-117.7073,127
SD85506,1971,32.9167,-116.4667,1639
UC1019584,1926,33.1125,-116.523,750
UC1019605,1926,33.1125,-116.523,750
UC107233,1895,33.1992,-116.5986,1099
CHSC24930,1976,41.7958,-124.2019,7
POM126451,NA,32.8528,-116.616,1044
POM126452,1906,32.8528,-116.616,1044
POM73427,1906,33.0787,-116.602,1299
SD114740,1982,32.7641,-116.5725,1207
SD15169,1936,33.0484,-116.6308,1281
SD20800,1938,32.7709,-116.7978,332
SD21418,1938,32.6637,-116.2736,1038
SD73567,1970,32.7874,-116.5851,1180
UC495319,1932,32.6081,-116.6292,688
RSA421370,1947,33.1992,-116.5986,1099
POM305712,1939,33.2391,-116.6912,855
POM46977,1919,33.1803,-116.7692,1082
POM48180,1924,32.8896,-116.5761,1228
RSA12318,1934,33.268,-117.1712,195
UC1057251,1957,32.8636,-117.2236,97
RSA421368,1945,33.426,-116.8679,627
JEPS1487,1939,37.9207,-122.6248,572
JEPS1884,1933,41.7495,-124.1946,2
UC131658,1904,37.2094,-122.0535,711
UC168379,1891,35.4902,-119.1508,128
UC24241,1894,38.0409,-122.7859,50
UC618586,1938,37.701,-120.2943,444
UC663110,1938,38.9716,-122.6109,443
JEPS1879,1938,41.8456,-123.9683,183
UC146183,1908,40.7615,-123.993,642
UC24249,1894,38.0409,-122.7859,50
UC249523,1922,41.0191,-124.1033,14
UC562587,1933,41.7495,-124.1946,2
UC131445,1903,37.7453,-121.4268,15
UC24214,1901,37.8628,-122.4308,58
RSA66658,1924,34.1862,-117.6608,1050
JEPS1887,1938,38.5139,-123.2345,120
UC606952,1938,38.5139,-123.2345,120
UC571711,1933,37.4975,-121.5355,761
UC1103811,1922,40.553,-123.8412,818
HSC48300,1979,39.4455,-123.8021,32
JEPS30298,1961,37.1303,-119.4982,448
UC610620,1935,36.5217,-121.9461,2
UC700305,1943,38.7463,-120.6223,1077
UC747507,1943,38.7463,-120.6223,1077
UC880870,1938,36.5077,-120.8251,527
UC562583,1926,40.5529,-123.8408,818
UC126807,1906,34.0365,-117.1217,643
SBBG64792,1929,34.7438,-119.985,1271
SBBG64793,1929,34.7438,-119.985,1271
POM128992,1927,34.0039,-117.062,736
POM73114,1906,34.3252,-117.4284,1164
RSA31814,1946,34.378,-119.299,196
RSA421331,1929,33.7181,-117.3896,403
RSA421338,1930,33.9248,-116.8772,713
RSA421360,1949,34.3252,-117.4284,1164
RSA421361,1934,34.3252,-117.4284,1164
RSA44096,1947,34.5191,-119.3616,760
RSA523373,1935,33.9456,-117.2921,472
RSA606291,1994,33.6382,-117.0313,675
RSA615,1928,33.8946,-117.6924,219
UCSB27796,1961,36.1015,-120.311,217
UCSB70901,1991,34.496,-119.1231,1567
CAS-BOT-BC213909,1906,34.4731,-117.1246,934
GH93110,2006,34.4731,-117.1246,934
NY337174,1906,34.4731,-117.1246,934
SEINET3156482,1906,34.4731,-117.1246,934
UC163963,1906,40.5432,-124.1006,85
CAS-BOT-BC7216,1906,34.4731,-117.1246,934
JEPS1804,1919,34.3252,-117.4284,1164
RSA75866,1919,34.2328,-117.4341,697
SBBG64777,1945,34.469,-119.231,366
UC501494,1932,34.3906,-118.1649,1416
UC75480,1906,34.4731,-117.1246,934
RSA421311,1928,34.1307,-117.7197,476
RSA421316,1929,34.1667,-118.2334,239
SBBG114372,1998,34.895,-119.413,1163
SBBG82088,1950,35.422,-119.931,997
SBBG82157,1955,34.7832,-120.0169,1036
SBBG82607,1955,34.7832,-120.0169,1036
UCSB5340,1946,35.1015,-118.2836,1199
SD11378,1935,33.3852,-116.6781,1291
SD15885,1936,32.9256,-116.4581,1628
UC606915,1938,36.6953,-119.0038,1408
UC67150,1901,37.6732,-122.4749,93
JEPS3965,NA,38.8283,-120.9689,264
UC1021927,1955,37.9591,-122.6286,249
UC1069192,1936,37.06,-122.1949,315
JEPS3129,1917,37.9061,-122.5439,59
UC24247,1891,37.9061,-122.5439,59
RSA346566,1971,35.7056,-118.7526,1021
UC1069187,1936,35.3511,-120.5474,355
JEPS1805,1918,34.2172,-118.1463,596
JEPS3131,1931,37.9003,-121.9519,346
UC403299,1930,37.9256,-122.5254,15
SBBG82156,1955,34.3884,-119.3605,212
UC1377696,1951,37.8774,-122.2039,369
JEPS29295,1962,33.8155,-117.5448,358
SBBG39007,1966,34.48,-119.564,684
SBBG64803,1928,34.442,-119.701,205
UC536816,1934,34.0945,-117.6486,365
JEPS3128,1920,33.2425,-116.6653,898
POM14756,1913,33.2842,-116.6311,961
UC880915,1913,33.2842,-116.6311,961
RSA421367,1929,32.9926,-116.5651,1409
SD26910,1940,33.4375,-117.3204,153
SD36592,1945,33.335,-116.8605,1391
JEPS1483,1938,39.8464,-122.6207,308
UC880904,1938,37.9958,-123.0222,2
JEPS1916,1891,37.7198,-122.4913,11
UC24237,1896,37.7198,-122.4913,11
UC67149,1901,37.7198,-122.4913,11
JEPS104716,1938,37.6372,-121.4899,174
RSA421334,1929,33.9092,-116.9646,804
RSA421495,1930,34.315,-117.355,1013
SEINET3156489,1906,37.8931,-122.2717,101
UC126918,1906,37.8931,-122.2717,101
UC24207,1902,37.8931,-122.2717,101
UC24216,1902,33.8037,-117.3779,644
RSA650055,1974,34.3086,-117.3209,981
POM255575,1935,34.264,-117.3371,1332
RSA421483,1929,34.3735,-117.6129,1650
UC880908,1935,34.264,-117.3371,1332
SBBG82629,1963,34.941,-120.2073,430
SBBG82630,1956,34.521,-119.915,870
POM126453,1901,33.0782,-116.565,1038
UC501545,1929,33.0828,-116.572,1057
POM7595,1920,34.9808,-115.5067,1359
JEPS1793,1922,34.3706,-117.3124,1030
UC735053,1946,37.9629,-122.6037,158
UC66822,1904,36.6177,-121.9166,50
UC606913,1938,38.8855,-122.6631,574
JEPS3116,1919,38.4504,-122.2624,700
JEPS1880,1919,38.4504,-122.2624,700
JEPS1885,1919,38.4504,-122.2624,700
UC592189,1925,37.579,-121.907,231
JROH2737,1903,37.4079,-122.246,128
JROH2738,1976,37.4079,-122.246,128
JROH2739,1976,37.4079,-122.246,128
JROH2740,1992,37.4079,-122.246,128
JEPS1488,1938,37.121,-119.7713,495
UC606911,1938,37.121,-119.7713,495
UC24236,1899,37.9273,-122.5917,672
UC880920,1913,37.9273,-122.5917,672
UC24246,1900,37.9149,-122.5896,478
SDSU6088,1934,34.264,-116.8662,2082
JEPS1493,1938,36.4032,-120.6723,1150
HSC13591,1964,33.7854,-117.4947,297
OBI13913,1952,35.3798,-120.2856,587
RSA421340,1969,33.6221,-116.9371,713
RSA652202,1940,34.0886,-117.1822,392
UCSB37852,1928,34.235,-117.1896,1679
SBBG6137,1939,38.336,-123.063,15
UC24257,1862,37.7745,-122.4591,77
IRVC19117,1982,34.1498,-116.465,1242
IRVC19118,1982,34.1498,-116.465,1242
IRVC19119,1982,34.1498,-116.465,1242
IRVC19153,1982,34.1498,-116.465,1242
POM347132,1926,33.8764,-117.6877,134
UC64044,1895,33.9975,-116.9604,1071
POM231318,1933,38.669,-122.6329,1169
RSA764824,2009,34.1861,-117.5231,861
UC592134,1928,38.1092,-122.8433,23
RSA421339,1929,33.6804,-116.9711,497
UC314574,1926,34.2043,-117.2816,880
UC131454,1894,33.0435,-117.2639,108
UC67153,1894,33.0435,-117.2639,108
CHSC12046,1970,39.1989,-121.795,112
CHSC14010,1974,38.1767,-120.3917,968
CHSC24951,1976,39.2339,-123.3703,382
CHSC57471,1987,39.4281,-122.5111,322
CHSC698,1904,39.8306,-121.8106,205
JEPS1912,1907,36.704,-118.957,1488
PASA2116,1929,33.3634,-116.8361,1700
RSA704834,NA,33.6089,-117.7151,114
UC310216,1926,33.3777,-116.8208,1334
CHSC83371,2002,39.8525,-122.6189,308
POM127671,NA,32.6948,-117.245,40
POM14755,1913,32.6948,-117.245,40
POM3456,1906,32.6948,-117.245,40
RSA27403,1940,32.8519,-116.4518,1766
SD10418,1935,33.0857,-117.2639,28
SD17537,1937,33.3634,-116.8361,1700
SD28747,1941,32.5987,-116.5038,721
SD4030,1895,32.8332,-117.2588,140
SD4045,1925,33.3634,-116.8361,1700
SDSU6129,1944,33.3634,-116.8361,1700
UC126906,1906,32.6948,-117.245,40
UC126908,1906,32.6948,-117.245,40
UC126909,1906,32.6948,-117.245,40
UC131450,1906,32.6948,-117.245,40
UC880907,1940,32.8519,-116.4518,1766
UC880923,1913,32.6948,-117.2452,40
CHSC55122,1986,36.9753,-121.0531,211
CHSC76944,1893,39.7317,-121.8417,61
SEINET3156485,1906,32.6948,-117.245,40
SD113485,1935,32.7145,-116.8396,413
UC596582,1909,37.4278,-121.9049,6
UC606953,1938,35.3311,-118.586,910
UC606954,1938,35.3311,-118.586,910
UC618484,1938,37.3118,-119.5476,1062
UC880916,2015,38.6649,-122.6265,1187
HSC87900,1980,39.7985,-123.1873,482
RSA2478,1922,38.978,-122.8394,428
RSA296068,1935,38.978,-122.8394,428
OBI13912,1956,35.0908,-120.463,223
UC24261,NA,41.0504,-123.6742,102
UC35549,NA,41.0504,-123.6742,102
